# Constructed from biom file
Feature_ID	IM1_1	IM1_2	IM1_3	IM2_1	IM2_2	IM2_3	IM3_1	IM3_2	IM3_3	IM4_1	IM4_2	IM4_3	IP1_1	IP1_2	IP1_3	IP2_1	IP2_3	IP2_4	IP3_1	IP3_3	IP3_4	IP4_1	IP4_2	IP4_3	MM1_1	MM1_2	MM1_3	MM2_2	MM2_3	MM2_4	MM3_2	MM3_3	MM3_4	MM4_1	MM4_2	MM4_3	MP1_1	MP1_2	MP1_3	MP2_1	MP2_2	MP2_3	MP3_1	MP3_2	MP3_4	MP4_1	MP4_2	MP4_3
48f9c1558dc324cff32f43599eafad1f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	3.0	5.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	12.0	9.0	0.0	0.0	4.0	5.0
2d2c6ef9f9bae7a4e8085b4775a34672	7.0	5.0	3.0	21.0	33.0	18.0	15.0	15.0	15.0	7.0	9.0	9.0	8.0	8.0	9.0	21.0	16.0	21.0	13.0	0.0	13.0	16.0	12.0	15.0	10.0	16.0	14.0	50.0	19.0	19.0	11.0	19.0	14.0	8.0	13.0	10.0	9.0	7.0	6.0	26.0	28.0	14.0	0.0	17.0	11.0	11.0	18.0	16.0
28f795ec0481c75d739e2f1b61d2299a	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	4.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	4.0	3.0
fdf479b83e6685bda455c4aa66415422	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	9.0	0.0	16.0	17.0	0.0	0.0	0.0	17.0	0.0	4.0	4.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	6.0	0.0	11.0	9.0	0.0	0.0	0.0	0.0	0.0	23.0	6.0	5.0	2.0
03f6488c61e5e4d50f906e63eb37b646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0
012f13a0ed2aa350d22ad39904d98f59	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	3.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	5.0	4.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	5.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	4.0	5.0
5eece66c61bd415adf1105467f80db63	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	36.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	16.0	0.0
86481ac38f09087462aaf3488ab20aca	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0
3a7012b018418fa9c64ead1c6b25c0c4	0.0	0.0	6.0	8.0	9.0	0.0	12.0	10.0	13.0	9.0	15.0	11.0	6.0	6.0	6.0	7.0	9.0	0.0	0.0	5.0	3.0	9.0	8.0	7.0	0.0	10.0	3.0	0.0	0.0	0.0	6.0	10.0	0.0	5.0	8.0	7.0	6.0	0.0	9.0	7.0	6.0	6.0	18.0	15.0	8.0	9.0	11.0	16.0
76a4a8a3a948b3b2e33b58ca454d079c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0
d0d426b893cfded88868209723a2de39	2.0	2.0	2.0	3.0	0.0	1.0	2.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	3.0	6.0	4.0	1.0	1.0	1.0	2.0	0.0	1.0	0.0	0.0	3.0	1.0	3.0	3.0	0.0	1.0	1.0	0.0	1.0	1.0	2.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ce3fa8a65258579d442222d39dd53e1f	0.0	2.0	3.0	0.0	8.0	0.0	6.0	0.0	0.0	4.0	5.0	3.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	6.0	0.0	5.0	3.0	3.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	9.0	0.0	3.0	7.0	4.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	4.0	3.0	2.0
7fed0ecac8ad1347404cb441cfe30406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
df7dd2a28f2f686f1339ac8361b00045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	4.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0
c1148a2394a604bd1eee836ed5539ae3	0.0	6.0	10.0	18.0	0.0	0.0	0.0	11.0	22.0	0.0	3.0	3.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	6.0	0.0	8.0	14.0	15.0	16.0	12.0	20.0	17.0	16.0	15.0	18.0	6.0	5.0	5.0	40.0	9.0	13.0	0.0	19.0	27.0	30.0	18.0	0.0	14.0	7.0	28.0
a439623bd60a75074a8c6a0080b48729	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	3.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31ceb6b4b38edfd57712ea71d3f88734	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	5.0	0.0	17.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0
530a97d87309c96598b6556083c1c0bc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d1eb5e8c345fe67bdbf321138fa68a14	0.0	3.0	0.0	6.0	0.0	0.0	4.0	0.0	0.0	1.0	1.0	2.0	2.0	0.0	0.0	0.0	11.0	3.0	0.0	0.0	0.0	3.0	2.0	2.0	4.0	3.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	3.0	4.0	2.0	4.0	2.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	4.0	5.0
91bf8f105f8dde2b76f5d063f55f9970	0.0	0.0	0.0	0.0	15.0	21.0	0.0	0.0	17.0	20.0	52.0	9.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	5.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
af74fcd07904c5a4a39b2e97702b672a	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	3.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
4edaf9d47e4ba020c125b4da6845bd2e	78.0	32.0	12.0	13.0	17.0	22.0	0.0	4.0	0.0	0.0	0.0	0.0	26.0	0.0	11.0	0.0	0.0	9.0	4.0	20.0	8.0	1.0	3.0	0.0	25.0	0.0	17.0	20.0	7.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
9f8c05c86188f28b2a6f71b0f45e48fa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
077e4aee76b21cb8a9b40c70fac551a4	6.0	0.0	21.0	12.0	48.0	0.0	12.0	0.0	7.0	6.0	4.0	1.0	3.0	0.0	0.0	0.0	17.0	38.0	0.0	0.0	52.0	68.0	10.0	9.0	0.0	17.0	35.0	0.0	10.0	0.0	5.0	10.0	0.0	2.0	7.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
fde980f06219e2e818932ae9f257ae52	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
f8e3fa403ac2672257f9fd0145eac1de	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
508c45236916fc07c7b352cec04812f6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	3.0	2.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	3.0	4.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fc4283fbbd6f9792371294457537f790	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
4b77b8eb30c5c1884ab4bb4c1b1cc869	1.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	5.0	3.0	0.0	0.0	0.0	0.0	2.0	1.0	1.0
7448044f1479b7f934baae15b066fd6c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	11.0	0.0	0.0	0.0	12.0	13.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	6.0	7.0
1631232e050ea713da33840c3ada5254	3.0	2.0	0.0	7.0	5.0	0.0	8.0	0.0	6.0	3.0	1.0	3.0	0.0	3.0	4.0	0.0	8.0	0.0	9.0	0.0	0.0	1.0	2.0	6.0	2.0	3.0	3.0	0.0	5.0	0.0	15.0	7.0	6.0	10.0	3.0	6.0	4.0	6.0	3.0	6.0	5.0	0.0	6.0	0.0	4.0	5.0	5.0	7.0
a8518555f3a2e22cca8c28da975344f2	4.0	0.0	0.0	10.0	13.0	0.0	0.0	0.0	0.0	1.0	2.0	3.0	0.0	3.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	3.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	7.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	4.0	3.0
fe1b0b31bd47f8409bdd9b4f5d859f0b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	10.0	2.0	4.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9a8d81b4b4356983aa356103c6a69749	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	5.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	4.0	4.0	0.0	0.0	0.0	7.0	14.0	0.0	8.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	3.0	3.0	6.0
8026e48a8ce34a360040d189744c8a14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0
7b08d76ad5637ee5b934192ab46d8b0c	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	2.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	2.0	0.0	0.0	6.0	11.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0
6cf82269a7d89650c8b28694d451da06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	1.0
1ddf00251a1bf37f3e536df8767a3e5d	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	4.0	6.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	2.0
b40568079afa1918b20c9debd07f50ae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	1.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
b639435fb62ef414284951d33fc2e672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	1.0	0.0
97bca7cc607e6080b9632ccbe80f75e7	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
327602a40e5f3427e222e6980b67e164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0
30ae4247796d613b701ef806a84a91f9	4.0	0.0	2.0	3.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	1.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	4.0	0.0	0.0	8.0	3.0	0.0	0.0	13.0	0.0	0.0	3.0	0.0
93da68a695db4239c04eec6c3337926b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
2ce2611fd7b068d59e0c61b201ff13c3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8a1b2c06c94f441dd2e0b45aa78f5715	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	0.0	0.0	0.0	4.0	3.0	10.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	6.0	0.0	3.0	3.0	2.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	3.0	3.0	2.0
1dea68099718d90f11985ee488aded20	3.0	14.0	8.0	5.0	0.0	0.0	7.0	0.0	3.0	4.0	3.0	4.0	5.0	12.0	8.0	8.0	14.0	8.0	4.0	0.0	16.0	10.0	5.0	6.0	8.0	0.0	3.0	0.0	6.0	4.0	3.0	4.0	8.0	4.0	6.0	5.0	10.0	15.0	12.0	7.0	7.0	9.0	0.0	17.0	5.0	8.0	10.0	6.0
df23168d546ecf51cdbd74fb8d8a1e13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
0381730cf884cc76ae77a744193c207c	8.0	12.0	16.0	25.0	15.0	10.0	30.0	25.0	17.0	5.0	6.0	7.0	13.0	12.0	13.0	35.0	26.0	17.0	6.0	26.0	23.0	9.0	13.0	21.0	12.0	0.0	5.0	9.0	13.0	11.0	16.0	18.0	14.0	11.0	14.0	11.0	10.0	17.0	18.0	34.0	18.0	23.0	29.0	33.0	38.0	27.0	29.0	10.0
93cced019c97f650a62d6ee2a5e4f85f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
9867b6c2cbccd750a30ef9e9bf1a92a4	4.0	6.0	0.0	0.0	12.0	5.0	12.0	0.0	14.0	10.0	3.0	4.0	7.0	8.0	7.0	5.0	12.0	0.0	16.0	12.0	10.0	6.0	26.0	11.0	5.0	6.0	10.0	5.0	7.0	4.0	10.0	0.0	4.0	5.0	9.0	7.0	5.0	15.0	9.0	6.0	5.0	0.0	6.0	5.0	7.0	5.0	7.0	14.0
98bdc2a7cfb5be2975d78fb5c08e3b1d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	4.0	0.0	0.0	0.0	0.0	1.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6159a5ecb8e7b4783dd9743f7d70bccf	0.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a0d51c7ac4f503934dd48b7093bdb243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	2.0	4.0	5.0	0.0	7.0	6.0	7.0	5.0	0.0	6.0	15.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	3.0
ba890fb6e858c97962653655362fa753	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
c28dc110c2f66043898349d01c983eb8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	11.0	2.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a1665e977226fcbff85d92491cf5705e	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fb9b209b92f91dc326cacd09613d5291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	3.0
d40eb0631e39cf31cbc00d04f3f7f9e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0
0b05d1ea39f72e7e1f787d374eb1ab15	0.0	1.0	0.0	0.0	0.0	7.0	0.0	8.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	8.0	0.0	1.0	1.0	1.0	3.0	3.0	0.0	9.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	6.0	1.0	0.0	3.0	0.0	1.0	0.0	3.0	0.0	0.0
b4abc1603e8899134036be4e7a0b2231	28.0	37.0	38.0	56.0	83.0	90.0	83.0	72.0	79.0	62.0	113.0	80.0	24.0	23.0	31.0	38.0	63.0	48.0	54.0	36.0	39.0	34.0	34.0	41.0	60.0	65.0	66.0	81.0	64.0	76.0	73.0	116.0	86.0	58.0	75.0	60.0	69.0	44.0	31.0	67.0	70.0	69.0	70.0	47.0	62.0	37.0	32.0	53.0
72d3413a82e51069cebd39282112cc13	444.0	481.0	392.0	257.0	220.0	275.0	233.0	183.0	222.0	105.0	256.0	71.0	312.0	455.0	425.0	187.0	112.0	127.0	149.0	222.0	170.0	174.0	64.0	131.0	466.0	488.0	375.0	190.0	693.0	506.0	298.0	283.0	212.0	176.0	145.0	149.0	173.0	248.0	340.0	198.0	181.0	228.0	104.0	146.0	131.0	119.0	93.0	73.0
ae819128b53a0f6486dd37fd1ef4b863	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	4.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	5.0	14.0
99079850dcc8542e6d787a5369697653	4.0	0.0	6.0	0.0	0.0	6.0	0.0	12.0	0.0	4.0	3.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	5.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	3.0	2.0	6.0	8.0	0.0	0.0	0.0	0.0	8.0	10.0	17.0	0.0	0.0	2.0	4.0
